Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Cable Segment Delta,527589442,N/A,INSERT,,,
Cable Segment Delta,527589474,N/A,INSERT,,,
Cable Segment Delta,527589506,N/A,INSERT,,,
Cable Segment Delta,527588786,N/A,INSERT,,,
Pole,230029579,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Pole,230029675,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,218322906,N/A,UPDATE,installed_length,159,157
Cable Segment Delta,527589101,N/A,INSERT,,,
Cable Segment Delta,527588877,N/A,INSERT,,,
Cable Segment Delta,527588909,N/A,INSERT,,,
Cable Segment Delta,527588941,N/A,INSERT,,,
UG Primary,103043358,N/A,UPDATE,calculated_length,939.3,947.6
UG Primary,103043358,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 2' 6.68"""
Primary Cable,217510579,217510578,UPDATE,phase,C,A
OH Primary,217525717,N/A,UPDATE,installed_length,139,137
OH Transformer Bank,235955994,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
OH Transformer Bank,235955994,N/A,UPDATE,facility_tag_x,82,84
OH Transformer Bank,235955994,N/A,UPDATE,facility_tag_y,17,19
OH Transformer Bank,235955994,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 82 - 0 - 17,3 - 0 - 84 - 0 - 19
OH Transformer Bank,235955994,N/A,UPDATE,xcel_energy_field_stencil,82 - 17,84 - 19
Cable Segment Delta,527589128,N/A,INSERT,,,
Cable Segment Delta,527589160,N/A,INSERT,,,
Cable Segment Delta,527589192,N/A,INSERT,,,
Cable Segment Delta,527589256,N/A,INSERT,,,
OH Transformer Bank Unit,235956277,235956266,UPDATE,phase,B,A
OH Transformer Bank,235956245,N/A,UPDATE,output_voltage,Unknown,'120/240'
Cable Segment Delta,527588627,N/A,INSERT,,,
Cable Segment Delta,527588659,N/A,INSERT,,,
Cable Segment Delta,527588691,N/A,INSERT,,,
Cable Segment Delta,527588723,N/A,INSERT,,,
OH Primary,217510169,N/A,UPDATE,installed_length,164,110
OH Primary,217525922,N/A,UPDATE,installed_length,157,161
OH Primary,217525922,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,230286693,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589038,N/A,INSERT,,,
Cable Segment Delta,527589070,N/A,INSERT,,,
Cable Segment Delta,527589102,N/A,INSERT,,,
Cable Segment Delta,527588878,N/A,INSERT,,,
Sectionalizer Bank,234480308,N/A,UPDATE,status,Existing,Deleted
OH Transformer Bank,235956155,N/A,UPDATE,phase_designation,A,C
Cable Segment Delta,527589129,N/A,INSERT,,,
Cable Segment Delta,527589161,N/A,INSERT,,,
Cable Segment Delta,527589193,N/A,INSERT,,,
Cable Segment Delta,527589289,N/A,INSERT,,,
Pole,230029522,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230029554,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Cable Segment Delta,527589572,N/A,INSERT,,,
Cable Segment Delta,527589604,N/A,INSERT,,,
Cable Segment Delta,527588628,N/A,INSERT,,,
Cable Segment Delta,527588660,N/A,INSERT,,,
Primary Wire,218322908,218322906,UPDATE,status,Existing,Deleted
Audit History,165204445,N/A,INSERT,,,
OH Primary,218322876,N/A,UPDATE,installed_length,158,159
Cable Segment Delta,527588879,N/A,INSERT,,,
Cable Segment Delta,527588911,N/A,INSERT,,,
Cable Segment Delta,527588943,N/A,INSERT,,,
Cable Segment Delta,527588975,N/A,INSERT,,,
OH Transformer Bank,235956220,N/A,UPDATE,facility_tag_x,6,7
OH Transformer Bank,235956220,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 06 - 0 - 14,3 - 0 - 07 - 0 - 14
OH Transformer Bank,235956220,N/A,UPDATE,xcel_energy_field_stencil,Jun-14,Jul-14
Cable Segment Delta,527588602,N/A,INSERT,,,
Cable Segment Delta,527589130,N/A,INSERT,,,
Cable Segment Delta,527589162,N/A,INSERT,,,
Cable Segment Delta,527589194,N/A,INSERT,,,
Pole,230286572,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589381,N/A,INSERT,,,
Cable Segment Delta,527588629,N/A,INSERT,,,
Cable Segment Delta,527588661,N/A,INSERT,,,
Cable Segment Delta,527588693,N/A,INSERT,,,
Primary Wire,217510171,217510169,UPDATE,status,Existing,Deleted
Pole,230029710,N/A,UPDATE,framing_type,Unknown,Double Circuit Horizontal Parallel
Pole,230286631,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Electric XY,527589664,N/A,INSERT,,,
Cable Segment Delta,527589632,N/A,INSERT,,,
Cable Segment Delta,527589856,N/A,INSERT,,,
Cable Segment Delta,527589008,N/A,INSERT,,,
Pole,230029833,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 67' 11.74"""
Pole,230029833,N/A,GEOM UPDATE,anno,Unset GEOM,text (2)
OH Transformer Bank,235956061,N/A,GEOM UPDATE,bank_phasing_text,simple_point (1),"simple_point (2) - Moved 30' 10.45"""
OH Transformer Bank,235956061,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 30' 10.45"""
OH Transformer Bank,235956061,N/A,GEOM UPDATE,config_text,simple_point (1),"simple_point (2) - Moved 30' 10.45"""
Cable Segment Delta,527588603,N/A,INSERT,,,
Cable Segment Delta,527589131,N/A,INSERT,,,
Cable Segment Delta,527589163,N/A,INSERT,,,
Cable Segment Delta,527589195,N/A,INSERT,,,
Pole,230030244,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230029460,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527588790,N/A,INSERT,,,
Cable Segment Delta,527588822,N/A,INSERT,,,
Cable Segment Delta,527588854,N/A,INSERT,,,
Cable Segment Delta,527588630,N/A,INSERT,,,
Primary Wire,218322878,218322876,UPDATE,status,Existing,Deleted
Cable Segment Delta,527588881,N/A,INSERT,,,
Cable Segment Delta,527588913,N/A,INSERT,,,
Cable Segment Delta,527588945,N/A,INSERT,,,
OH Primary,217510487,N/A,UPDATE,installed_length,130,133
OH Primary,217510487,N/A,UPDATE,phase_orientation,CBA,ABC
Cable Segment Delta,527589132,N/A,INSERT,,,
Cable Segment Delta,527589164,N/A,INSERT,,,
Cable Segment Delta,527589196,N/A,INSERT,,,
Cable Segment Delta,527589292,N/A,INSERT,,,
Pole,230029429,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230030117,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230030149,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527588855,N/A,INSERT,,,
Cable Segment Delta,527589383,N/A,INSERT,,,
Cable Segment Delta,527589415,N/A,INSERT,,,
Cable Segment Delta,527589447,N/A,INSERT,,,
Pole,230029680,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,230286665,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588882,N/A,INSERT,,,
Cable Segment Delta,527588914,N/A,INSERT,,,
Cable Segment Delta,527588946,N/A,INSERT,,,
Cable Segment Delta,527588978,N/A,INSERT,,,
Pole,230029931,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589010,N/A,INSERT,,,
Cable Segment Delta,527589042,N/A,INSERT,,,
Cable Segment Delta,527589074,N/A,INSERT,,,
Cable Segment Delta,527589106,N/A,INSERT,,,
Cable Segment Delta,527588605,N/A,INSERT,,,
Cable Segment Delta,527589133,N/A,INSERT,,,
Cable Segment Delta,527589165,N/A,INSERT,,,
Cable Segment Delta,527589197,N/A,INSERT,,,
Primary Structure Node,527589730,N/A,INSERT,,,
Primary Structure Node,527589762,N/A,INSERT,,,
Cable Segment Delta,527589634,N/A,INSERT,,,
Pole,230030310,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588632,N/A,INSERT,,,
Cable Segment Delta,527588664,N/A,INSERT,,,
Cable Segment Delta,527588696,N/A,INSERT,,,
Pole,230030465,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217510238,N/A,UPDATE,installed_length,182,183
OH Primary,217510238,N/A,UPDATE,phase_orientation,ACB,BAC
Cable Segment Delta,527589293,N/A,INSERT,,,
Cable Segment Delta,527589325,N/A,INSERT,,,
Cable Segment Delta,527589357,N/A,INSERT,,,
Cable Segment Delta,527588883,N/A,INSERT,,,
Cable Segment Delta,527588915,N/A,INSERT,,,
Cable Segment Delta,527588947,N/A,INSERT,,,
Cable Segment Delta,527588979,N/A,INSERT,,,
Pole,230029276,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588606,N/A,INSERT,,,
Cable Segment Delta,527589134,N/A,INSERT,,,
Cable Segment Delta,527589166,N/A,INSERT,,,
Cable Segment Delta,527589198,N/A,INSERT,,,
Pole,230029559,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,230030279,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588728,N/A,INSERT,,,
Cable Segment Delta,527588760,N/A,INSERT,,,
Edist Device Feeder,527589544,N/A,INSERT,,,
Cable Segment Delta,527589384,N/A,INSERT,,,
Cable Segment Delta,527588729,N/A,INSERT,,,
Cable Segment Delta,527589481,N/A,INSERT,,,
Cable Segment Delta,527589513,N/A,INSERT,,,
Cable Segment Delta,527589609,N/A,INSERT,,,
Pole,230029810,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589108,N/A,INSERT,,,
Cable Segment Delta,527589636,N/A,INSERT,,,
Cable Segment Delta,527588884,N/A,INSERT,,,
Cable Segment Delta,527588916,N/A,INSERT,,,
Primary Wire,476809121,217409579,UPDATE,status,Existing,Deleted
Cable Segment Delta,527589011,N/A,INSERT,,,
Cable Segment Delta,527589043,N/A,INSERT,,,
Cable Segment Delta,527588607,N/A,INSERT,,,
Cable Segment Delta,527589135,N/A,INSERT,,,
Cable Segment Delta,527589167,N/A,INSERT,,,
Cable Segment Delta,527589199,N/A,INSERT,,,
Cable Segment Delta,527589416,N/A,INSERT,,,
Cable Segment Delta,527588792,N/A,INSERT,,,
Cable Segment Delta,527588824,N/A,INSERT,,,
Cable Segment Delta,527588856,N/A,INSERT,,,
Cable Segment Delta,527588794,N/A,INSERT,,,
Cable Segment Delta,527588826,N/A,INSERT,,,
Cable Segment Delta,527588858,N/A,INSERT,,,
Cable Segment Delta,527589386,N/A,INSERT,,,
Cable Segment Delta,527589294,N/A,INSERT,,,
Cable Segment Delta,527589326,N/A,INSERT,,,
Cable Segment Delta,527589358,N/A,INSERT,,,
Cable Segment Delta,527588885,N/A,INSERT,,,
Cable Segment Delta,527588917,N/A,INSERT,,,
Cable Segment Delta,527588949,N/A,INSERT,,,
Cable Segment Delta,527588981,N/A,INSERT,,,
Primary Wire,476809090,217407761,UPDATE,phase,B,C
Primary Wire,476809122,217409593,UPDATE,status,Existing,Deleted
Cable Segment Delta,527589920,N/A,INSERT,,,
Cable Segment Delta,527589952,N/A,INSERT,,,
Cable Segment Delta,527589136,N/A,INSERT,,,
Cable Segment Delta,527589168,N/A,INSERT,,,
Pole,230029465,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Pole,230030185,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527589075,N/A,INSERT,,,
Cable Segment Delta,527589107,N/A,INSERT,,,
Cable Segment Delta,527588761,N/A,INSERT,,,
Pole,230286514,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588793,N/A,INSERT,,,
Cable Segment Delta,527588825,N/A,INSERT,,,
Cable Segment Delta,527589451,N/A,INSERT,,,
Cable Segment Delta,527589483,N/A,INSERT,,,
Cable Segment Delta,527589515,N/A,INSERT,,,
Cable Segment Delta,527588635,N/A,INSERT,,,
Pole,230029780,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527588886,N/A,INSERT,,,
Cable Segment Delta,527589638,N/A,INSERT,,,
Cable Segment Delta,527588918,N/A,INSERT,,,
Cable Segment Delta,527588950,N/A,INSERT,,,
Pole,230029903,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,476809155,217415282,UPDATE,phase,A,C
Cable Segment Delta,527588948,N/A,INSERT,,,
Cable Segment Delta,527589985,N/A,INSERT,,,
Cable Segment Delta,527590049,N/A,INSERT,,,
Cable Segment Delta,527589297,N/A,INSERT,,,
Cable Segment Delta,527589329,N/A,INSERT,,,
Pole,230029498,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230030090,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230030122,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230286547,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588636,N/A,INSERT,,,
Cable Segment Delta,527588668,N/A,INSERT,,,
Cable Segment Delta,527588700,N/A,INSERT,,,
Cable Segment Delta,527588732,N/A,INSERT,,,
Cable Segment Delta,527589295,N/A,INSERT,,,
Cable Segment Delta,527589327,N/A,INSERT,,,
Cable Segment Delta,527589359,N/A,INSERT,,,
Cable Segment Delta,527588887,N/A,INSERT,,,
Cable Segment Delta,527588919,N/A,INSERT,,,
OH Fuse Unit,234073686,234073678,UPDATE,status,Existing,Deleted
Cable Segment Delta,527588951,N/A,INSERT,,,
Cable Segment Delta,527589448,N/A,INSERT,,,
Cable Segment Delta,527589480,N/A,INSERT,,,
Cable Segment Delta,527589512,N/A,INSERT,,,
Pole,230286480,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,476809156,217415297,UPDATE,phase,A,B
OH Transformer Bank,418238197,N/A,UPDATE,bank_configuration,1 Phase Wye,'3 Phase Open Wye/Open Delta'
OH Transformer Bank,418238197,N/A,UPDATE,phase_designation,A,AC
OH Transformer Bank,418238197,N/A,UPDATE,bank_size,0,137.5
Cable Segment Delta,527589890,N/A,INSERT,,,
Cable Segment Delta,527589922,N/A,INSERT,,,
Cable Segment Delta,527590050,N/A,INSERT,,,
Cable Segment Delta,527589138,N/A,INSERT,,,
Cable Segment Delta,527588857,N/A,INSERT,,,
Pole,230029339,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230029371,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588633,N/A,INSERT,,,
Cable Segment Delta,527589418,N/A,INSERT,,,
Cable Segment Delta,527589450,N/A,INSERT,,,
Cable Segment Delta,527589482,N/A,INSERT,,,
Cable Segment Delta,527589514,N/A,INSERT,,,
Cable Segment Delta,527588637,N/A,INSERT,,,
Cable Segment Delta,527588669,N/A,INSERT,,,
Cable Segment Delta,527588701,N/A,INSERT,,,
Cable Segment Delta,527588733,N/A,INSERT,,,
Pole,230030342,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230030374,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230030406,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589635,N/A,INSERT,,,
Cable Segment Delta,527589048,N/A,INSERT,,,
Electric XY,527589704,N/A,INSERT,,,
Cable Segment Delta,527589080,N/A,INSERT,,,
Cable Segment Delta,527589112,N/A,INSERT,,,
UG Primary,217510590,N/A,UPDATE,calculated_length,137.3,52.82
UG Primary,217510590,N/A,UPDATE,phase_designation,C,A
UG Primary,217510590,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,230030785,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527589013,N/A,INSERT,,,
Cable Segment Delta,527589045,N/A,INSERT,,,
Cable Segment Delta,527589077,N/A,INSERT,,,
Cable Segment Delta,527589109,N/A,INSERT,,,
Cable Segment Delta,527589267,N/A,INSERT,,,
Cable Segment Delta,527589299,N/A,INSERT,,,
Cable Segment Delta,527589331,N/A,INSERT,,,
Cable Segment Delta,527589363,N/A,INSERT,,,
Pole,230029564,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Cable Segment Delta,527588980,N/A,INSERT,,,
Cable Segment Delta,527589012,N/A,INSERT,,,
Cable Segment Delta,527589044,N/A,INSERT,,,
Cable Segment Delta,527588638,N/A,INSERT,,,
Cable Segment Delta,527588670,N/A,INSERT,,,
Cable Segment Delta,527588702,N/A,INSERT,,,
Cable Segment Delta,527588734,N/A,INSERT,,,
Pole,230029655,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230029719,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527589200,N/A,INSERT,,,
Cable Segment Delta,527589296,N/A,INSERT,,,
Cable Segment Delta,527589328,N/A,INSERT,,,
Cable Segment Delta,527589360,N/A,INSERT,,,
Cable Segment Delta,527588953,N/A,INSERT,,,
Cable Segment Delta,527588985,N/A,INSERT,,,
Cable Segment Delta,527589017,N/A,INSERT,,,
Primary Cable,217510591,217510590,UPDATE,phase,C,A
Sectionalizer Bank Unit,234480319,234480308,UPDATE,status,Existing,Deleted
Primary Wire,476809158,217415312,UPDATE,insulation,BARE,WP
Cable Segment Delta,527589140,N/A,INSERT,,,
Cable Segment Delta,527589172,N/A,INSERT,,,
Cable Segment Delta,527589204,N/A,INSERT,,,
Cable Segment Delta,527589268,N/A,INSERT,,,
Pole,230030253,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588667,N/A,INSERT,,,
Cable Segment Delta,527588699,N/A,INSERT,,,
Cable Segment Delta,527588731,N/A,INSERT,,,
Cable Segment Delta,527588763,N/A,INSERT,,,
Cable Segment Delta,527588639,N/A,INSERT,,,
Cable Segment Delta,527588671,N/A,INSERT,,,
Cable Segment Delta,527588703,N/A,INSERT,,,
Cable Segment Delta,527588735,N/A,INSERT,,,
Cable Segment Delta,527588890,N/A,INSERT,,,
Cable Segment Delta,527588922,N/A,INSERT,,,
Cable Segment Delta,527588954,N/A,INSERT,,,
Cable Segment Delta,527588986,N/A,INSERT,,,
Pole,230030067,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230030723,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230030819,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Cable Segment Delta,527588982,N/A,INSERT,,,
Cable Segment Delta,527589014,N/A,INSERT,,,
Cable Segment Delta,527589141,N/A,INSERT,,,
Cable Segment Delta,527589173,N/A,INSERT,,,
Cable Segment Delta,527590053,N/A,INSERT,,,
Cable Segment Delta,527589205,N/A,INSERT,,,
Cable Segment Delta,527589546,N/A,INSERT,,,
Cable Segment Delta,527589578,N/A,INSERT,,,
Pole,230029470,N/A,UPDATE,framing_type,Unknown,Double Circuit Horizontal Parallel
Pole,230030158,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527589456,N/A,INSERT,,,
Cable Segment Delta,527589488,N/A,INSERT,,,
Cable Segment Delta,527589520,N/A,INSERT,,,
Cable Segment Delta,527589552,N/A,INSERT,,,
Pole,230029817,N/A,UPDATE,framing_type,Unknown,Double Circuit Horizontal Parallel
Cable Segment Delta,527589361,N/A,INSERT,,,
Cable Segment Delta,527589137,N/A,INSERT,,,
Cable Segment Delta,527589921,N/A,INSERT,,,
Cable Segment Delta,527589953,N/A,INSERT,,,
Cable Segment Delta,527589083,N/A,INSERT,,,
Cable Segment Delta,527589115,N/A,INSERT,,,
Cable Segment Delta,527588955,N/A,INSERT,,,
Cable Segment Delta,527588891,N/A,INSERT,,,
Pole,230029876,N/A,UPDATE,framing_type,Unknown,Double Circuit Horizontal Parallel
Pole,230029908,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Distributed Generation,527589545,N/A,INSERT,,,
Cable Segment Delta,527588665,N/A,INSERT,,,
Cable Segment Delta,527590054,N/A,INSERT,,,
Cable Segment Delta,527589302,N/A,INSERT,,,
Cable Segment Delta,527589334,N/A,INSERT,,,
Cable Segment Delta,527589366,N/A,INSERT,,,
Cable Segment Delta,527589637,N/A,INSERT,,,
Pole,230030319,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Fuse,234073652,N/A,UPDATE,phase_designation,ABC,A
OH Fuse,234073652,N/A,UPDATE,normal_position,CCC,CNN
OH Fuse,234073652,N/A,UPDATE,facility_tag_x,unset,623
OH Fuse,234073652,N/A,UPDATE,facility_tag_y,unset,358
OH Fuse,234073652,N/A,UPDATE,map_unit_x,unset,2131
OH Fuse,234073652,N/A,UPDATE,map_unit_y,unset,174
OH Fuse,234073652,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 60' 0.47"""
OH Fuse,234073652,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 22' 9.29"""
Cable Segment Delta,527588764,N/A,INSERT,,,
Cable Segment Delta,527588796,N/A,INSERT,,,
Cable Segment Delta,527588828,N/A,INSERT,,,
Cable Segment Delta,527588860,N/A,INSERT,,,
Cable Segment Delta,527589393,N/A,INSERT,,,
Cable Segment Delta,527590209,N/A,INSERT,,,
Cable Segment Delta,527590241,N/A,INSERT,,,
Cable Segment Delta,527590273,N/A,INSERT,,,
Pole,230030474,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,230286611,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588892,N/A,INSERT,,,
Cable Segment Delta,527588924,N/A,INSERT,,,
Cable Segment Delta,527588956,N/A,INSERT,,,
Cable Segment Delta,527588988,N/A,INSERT,,,
Cable Segment Delta,527588983,N/A,INSERT,,,
Cable Segment Delta,527589015,N/A,INSERT,,,
Cable Segment Delta,527589047,N/A,INSERT,,,
Cable Segment Delta,527589079,N/A,INSERT,,,
Cable Segment Delta,527589143,N/A,INSERT,,,
Cable Segment Delta,527589175,N/A,INSERT,,,
Cable Segment Delta,527589207,N/A,INSERT,,,
Cable Segment Delta,527589239,N/A,INSERT,,,
Pole,230030288,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,230030944,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Cable Segment Delta,527590016,N/A,INSERT,,,
Cable Segment Delta,527588736,N/A,INSERT,,,
Pole,230286489,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527590146,N/A,INSERT,,,
Cable Segment Delta,527590178,N/A,INSERT,,,
Cable Segment Delta,527590242,N/A,INSERT,,,
Cable Segment Delta,527590274,N/A,INSERT,,,
Cable Segment Delta,527589170,N/A,INSERT,,,
Cable Segment Delta,527589202,N/A,INSERT,,,
Cable Segment Delta,527589266,N/A,INSERT,,,
Cable Segment Delta,527589298,N/A,INSERT,,,
Cable Segment Delta,527588893,N/A,INSERT,,,
Cable Segment Delta,527588925,N/A,INSERT,,,
Cable Segment Delta,527588957,N/A,INSERT,,,
Cable Segment Delta,527588989,N/A,INSERT,,,
Cable Segment Delta,527588697,N/A,INSERT,,,
Cable Segment Delta,527589385,N/A,INSERT,,,
Cable Segment Delta,527589417,N/A,INSERT,,,
Cable Segment Delta,527589144,N/A,INSERT,,,
Cable Segment Delta,527589176,N/A,INSERT,,,
Cable Segment Delta,527589208,N/A,INSERT,,,
Cable Segment Delta,527589240,N/A,INSERT,,,
